study_hours,attendance_rate,assignment_completion,internet_use,motivation,family_support,stress_level,part_time_hours,analytic_score
18.186408041575643,83.58503422029284,81.29456882185045,2.5656278370136376,4,5,4,3.207308122394863,10.0
5.175599632000338,80.90641202289478,94.29888741180935,9.629268752375799,1,2,5,13.472908349498153,4.968752357542098
13.25044568707964,67.90813590164203,80.79315940911523,4.835456467199247,5,4,4,3.585065114785615,9.612450418748184
6.2342215217882195,55.67787960998145,61.64797373768169,8.059925497751582,1,5,4,13.878991810203136,4.14937748509048
10.401360423556216,83.57865977963998,51.220039077826904,5.502265421562617,1,3,2,4.591963215079373,7.057669367151967
10.934205586865593,76.01538504518966,93.50494369504649,0.43412532854819164,2,4,3,2.3510260030043995,8.847791825760535
3.697089110510541,88.61591958678196,51.063470542519354,6.3315137559402235,5,2,5,3.3056898028591486,5.985749919389747
19.391692555291172,76.00817505559966,93.73508363420997,9.51403342206657,4,4,2,0.03984270438140536,10.0
15.502656467222291,92.609075015927,76.4468567013606,6.016118201463312,2,1,4,14.374792357070605,8.173749127990607
18.789978831283783,77.59534193872427,96.95338492564481,8.191888594267901,1,1,2,14.648020981167582,9.483809778864618
17.896547008552975,78.04689857676931,89.93916178868326,8.842064633484078,1,5,3,10.298666998265189,9.8669309021788
11.957999576221702,93.83268013291726,99.89670552666686,2.2807977194893247,1,5,5,3.227256021107674,8.152174370841937
18.437484700462335,70.17414331061985,67.53559077258551,2.1204483990822665,5,3,3,1.671086750213795,10.0
1.76985004103839,56.70076142253204,88.35941444655634,6.1098098885099175,5,4,1,0.3825793287457402,8.120248678437568
3.919657248382904,51.43913381566695,70.0965456804621,4.110284698067047,2,1,5,3.314963539304414,2.911590446259762
0.9045457782107613,87.75686278368096,73.99378101519544,8.398613028667203,4,5,3,17.817110699662933,5.734031474978607
6.506606615265287,81.01547756767323,81.37527316091851,9.000231233980111,2,4,4,4.830736834033635,6.166315954053815
7.773545793789641,85.20398840496118,93.68385570931693,3.534213793027181,3,5,5,7.085426544344314,7.237253270676754
5.426980635477918,60.64820807544554,99.20417345996475,2.3687055897448204,1,5,5,2.1069096896266637,5.588763312036612
16.57475018303859,56.818573779338486,88.41367069322591,7.805255152438618,1,1,2,4.447226094963406,7.622476744744219
7.135066533871786,50.7272332833941,70.8883391083667,2.748060355481361,1,1,4,10.384491415604103,4.140917108197236
5.618690193747615,67.52937794032985,71.06785011385351,8.226143185136785,2,5,1,12.155053661913051,6.915634937087951
10.85392166316497,79.49588434273166,86.87911507944457,4.237382536487628,2,2,3,4.907046283324221,7.167947581547597
2.818484499495253,69.61220225498661,61.938857288415115,6.675498992914704,1,5,2,1.1546431845023442,5.423528580418267
16.043939615080795,71.87374610118646,55.52370565656973,0.9553531383466818,2,5,3,7.820657382547973,7.339780665136319
1.4910128735954165,95.20793472468742,67.73110788203883,6.23859324676573,5,3,1,4.684067418526682,8.087926435747816
19.737738732010346,67.41277335116501,64.36194958270409,4.517676787372292,5,3,1,4.391078464596038,10.0
15.444895385933147,75.69947445799053,64.81540602279951,5.866084631754741,2,3,5,19.197256054269104,6.9239295993747305
3.974313630683448,89.18265063705715,61.680387552495496,1.6801420774486342,1,2,1,12.32600971851448,4.229063578804198
0.11044234247204798,69.8271391160635,52.104659481818096,7.368737449441821,2,2,3,11.137568863441917,4.134684656316588
16.309228569096682,81.10433501139367,50.89369673667069,8.627970775432285,2,5,4,8.315502070466438,8.062934106317806
14.137146876952343,93.11818543733726,99.38611948680158,2.1673980009077565,2,3,4,8.578886668602886,7.798832940260276
14.580143360819747,97.47603118288211,71.38865668679311,0.9571455552016173,3,2,5,10.818100076761617,7.532730374952558
15.425406933718914,57.3536740464519,69.21633235798409,0.23638586046336396,5,1,3,13.928596140722146,7.949919100263296
1.4808930346818072,96.32938125807472,83.9823641346535,6.4197150044326605,4,5,3,14.04292192363659,6.675245382783786
7.169314570885453,74.6058146539769,60.912694393253204,6.070940360887808,4,4,1,3.4338781541089913,8.345499070306076
2.3173811905025943,62.91221941494792,97.49805919751127,5.4669741271407,3,5,3,10.002255041532539,6.620838925042096
17.26206851751187,72.95678781191307,89.3172507207776,2.3194709611597544,2,4,2,8.239161900682038,9.936644221636794
12.465962536551158,99.00162876427385,54.47055011561297,3.9090599590551465,3,3,1,17.410539325387685,9.322057739921526
6.617960497052984,74.63090469964348,70.87903878924642,5.944763351861731,3,4,2,12.628378424367527,8.128764781152023
1.2711670057204727,66.43758051437541,93.95591537810824,4.967668588591694,1,3,5,10.650081328319636,3.9592449276972905
6.219646434313244,81.67004271583629,97.2366011145705,9.877855202148872,5,1,4,2.3078928435783475,7.913767533178659
6.503666440534941,62.00728093890965,73.37007556249348,1.3643975255673313,4,4,5,12.11275778646823,6.113995308345702
14.59212356676128,53.7931664054332,80.67056946053539,6.951445540475937,2,5,4,2.3440781136046684,8.586536038433977
12.751149427104263,56.44398609553246,58.35169730460376,4.043187681042921,4,3,5,6.744131511315041,7.268436567035783
17.74425485152653,56.40229194788862,99.55843130684883,4.281996149256147,4,5,3,2.8568392962866374,10.0
9.444298503238986,57.595134675614716,61.58358506917217,7.175977656581763,5,2,2,13.841472940487378,7.190097435018485
2.391884918766034,56.94135863247051,97.13658870675629,6.924361513243697,4,3,4,4.125042276723052,5.5210795963780015
14.2648957444599,82.04373724016074,82.48233244961843,9.912559937021882,4,4,1,7.83718746376052,10.0
15.215700972337949,59.09400421995724,80.38683974394296,1.2839428945412523,3,3,2,17.913495552375572,8.091656714320596
11.225543951389925,67.28336416619317,75.63442555082543,1.0410964938416634,5,5,1,4.086327667979406,9.497648228369124
15.41934359909122,94.8394204953006,61.53349058588793,7.243388171287411,1,1,2,10.156101279175582,8.35889305382383
9.875911927287815,73.69808201314362,58.82640160027542,5.783869170064091,2,3,2,8.38543322332044,8.155946682081753
10.454656587639882,83.37788692605136,61.02431045350877,2.7416066655980584,4,4,5,0.36248082091459466,6.919358229636634
8.550820367170992,58.61599356008149,59.32191310721272,0.794193689889866,2,2,4,15.855162271456255,4.660406654937501
0.5083825348819038,59.61445094043354,88.97922367833766,0.8565824959643054,1,1,4,1.3809181262919945,2.8787386683366605
2.157828539866089,52.043430813323944,67.5062629583365,8.941908746641182,2,2,2,9.485100419539073,4.896148949887462
0.628583713734685,58.44675315360823,52.89213382816982,1.918673247187429,1,3,3,11.213565898778999,2.5842228791549613
12.728208225275608,63.92951695159793,98.45513150704056,3.2337156211552074,3,5,3,12.568529132291742,8.490955357985001
6.287119621526534,58.85052421383734,94.18929424817128,2.26656402226988,4,5,1,13.772632586157512,7.92385651518334
10.171413823294056,54.43512668785278,96.38761415976064,3.5499630583193733,1,4,1,5.065447670454302,7.3545665201959025
18.15132947852186,56.03179355503004,99.74539113232177,0.6942384274609337,2,5,5,0.19957553316898746,8.012868406330497
4.985844582977499,73.03893840163629,58.69476246097437,5.190597909082704,4,1,2,14.468873247098239,5.790183160244082
8.207658460712594,60.31668592028963,69.81210094513294,0.676125635922149,3,5,1,10.713131986951572,6.681396361836035
15.111022770860973,68.21349305240378,87.91192378520456,8.003565078223616,4,4,1,16.722354064144977,10.0
4.575963309832449,75.17086354274284,84.8010309026896,2.3371208191043302,1,3,2,16.427767258013887,4.174688520264867
1.5395981965758598,84.51974143146826,57.69479531699275,5.400119146045106,3,3,5,16.866523355757664,4.685400634972441
5.795029058275361,51.965606992054944,90.79165624953089,8.800790875614583,2,5,1,9.701893199590803,7.533324527004765
3.2244257450800884,89.97051994545214,61.22202859183304,6.5087736904719415,3,2,5,6.672567916737313,5.363605887547522
18.59395304685146,81.39501947454539,61.19088074113115,5.329577865513353,3,3,4,15.8311640518274,7.773401110807897
16.16240759128834,54.08795159744359,76.84872114467068,3.243337531153756,5,5,5,9.0258822605851,8.90895478967915
12.66807513020847,93.67893120533887,79.64699674208515,3.330019130581979,3,4,3,3.66884392806869,9.79666808453868
17.429211803754356,96.04362002659066,79.00431039189056,6.694869551981901,3,5,3,17.099480391229488,10.0
16.07344153798229,53.05389799274319,54.574341869887746,9.941393612211675,4,3,5,17.651197535446947,7.174012571142587
3.7314011777207168,63.843882407360184,93.87304313151901,6.618391898493786,2,4,3,9.326195122803401,5.6028220154877175
17.851179969799556,90.31006398965306,63.2800021294353,5.577834173700249,4,5,4,1.5139945461957494,10.0
10.786844838313014,87.41298451918291,56.47574606414021,7.306505102392461,4,1,2,7.756521798338625,7.865754861602454
16.14880310328125,59.226050967818864,94.43740399344887,4.652056122837181,1,4,3,16.070753189252066,8.481306953589616
17.921825998469863,60.467466166835514,97.78257491148767,0.6014234260078521,4,1,3,18.035480570924573,8.476166531911646
6.3600694994372775,68.5236051395691,93.10638086327253,5.6229681587790985,5,2,5,4.069454849951917,6.6888925457181925
2.201038490553535,74.22614925955106,90.4758037362439,9.576252845053801,5,4,4,1.3394722405054305,6.926540084212114
4.558703250838834,80.9127385765148,82.7620990319511,1.7530294235765964,1,1,2,17.547009062656773,4.762475742508465
8.542155772525126,68.44568197848862,77.54286853045696,6.900048908206657,2,3,5,7.788098779577506,6.171199872292552
16.36029531844986,73.1267358066574,54.34933799557051,2.0093368865905648,2,3,5,10.835219285351265,6.533930935022744
17.214611665126867,87.37354690668784,70.42266065353493,5.3582768447308124,4,2,4,19.361316241015178,7.782909894818301
0.13904261062381407,51.834160144529896,68.6344258506157,0.9667644964671962,4,4,2,1.331294558284457,5.5979667905246036
10.214946051551316,62.62184721720104,62.98768918801631,4.503709362581851,4,4,4,12.966360149041911,7.000796946339774
8.34822006297558,85.66747929422762,86.17100568442925,7.561633288952461,2,4,2,1.4821084514973415,8.630592998542522
4.442156209414605,94.76034188435997,74.79378675393855,3.4757152423898208,3,2,4,7.509378569330007,6.899914906555522
2.397307346673656,75.58387210578331,54.0523107953824,6.64911724487218,5,4,5,16.076290903868934,5.495570473188802
6.752303428072559,76.60567426326578,61.009160097490565,7.954499607897292,3,3,5,8.669444655112688,5.711487706478633
18.858194078250385,55.358600566988805,84.16293818297979,9.271778194794527,3,1,1,19.94364707805901,8.814899781984188
6.464058640415105,72.37061834117273,53.80654297451501,2.3464208185545354,2,3,3,11.181185698932044,5.082635970990585
10.375812434867322,76.63086332275115,92.56034570243844,3.993159158093081,3,3,4,6.423243052719069,7.70252836042931
14.060379177903556,62.12352518173648,74.75732635069872,1.5241601333041743,1,1,1,4.402226518095063,7.232905474667001
7.27259204758588,63.46216154746905,74.0293288663324,9.924835021583752,4,3,3,7.010410685723237,8.406295073552956
19.435641654419214,68.86420815523113,79.62038923297588,9.270009679242953,1,2,4,7.450665475191016,8.821254919818971
19.248945898842223,51.003559888886315,91.23404829625746,5.399571302805596,5,1,2,1.3742735544792195,10.0
5.035645916507283,66.10395827915892,67.39046039510966,8.420332943764212,4,3,3,7.391483988535463,6.409018240936693
9.94497011784771,60.572400349827234,83.90080762795318,5.209579772720422,3,5,5,9.284770394784498,7.171486531940285
6.017566196335393,66.37486760889573,78.28659819978955,6.2358568800275975,5,3,1,14.454755044776093,7.508713397919136
5.696809887549352,55.98810659096256,63.35141350847107,0.8912443211601662,4,2,3,13.13458969443216,5.293184426948997
0.7377389470906559,94.52636403699475,93.9314993177579,7.552704204968079,3,4,3,14.175313104583084,6.689067372957738
12.191286679597937,79.67962267770244,89.8713010803464,1.2771348363523483,1,3,5,0.16727363753714197,6.646760062210139
10.05358046457723,83.95511595722448,82.92259173292128,8.260676302525283,4,4,4,4.353347991610721,8.583757438158887
1.029575024999787,89.45856193036691,92.52908645471209,7.820280876703859,3,5,2,13.23368576799713,6.019427718858272
5.572929284732229,74.92210994645286,93.36471004799012,7.087446977429765,1,3,5,9.679787363594944,5.70486351330987
18.165317719333075,54.34601440437118,85.41814883575174,0.36160380524762115,5,1,2,0.10626951336691892,10.0
4.791237813339448,76.85532709092739,91.85066641818361,3.031283559453286,5,4,4,16.089892848636445,7.152924948732252
2.897897441824462,79.34205590104395,84.87357308346418,2.631125699108429,5,5,3,15.456191465806748,6.3118343278885725
9.78905520555126,87.2719737092165,84.00703858801502,3.6013640747151907,5,1,2,10.968383259871253,9.247200378772595
19.713009082212015,71.58297731148397,80.93056891075922,0.8764274676383854,2,1,1,1.3292665155254424,9.382923955791235
4.841105430230009,56.37901513977819,87.63583197788206,9.369578230310628,4,1,1,15.330300990651693,6.580408573457224
13.442710948117572,64.18879528993622,57.93025526465368,5.538022407123763,4,1,5,11.674271754627279,6.180391926292155
15.23239230657435,68.15411481993175,94.04353795994642,3.0552431065802352,2,3,4,15.639199543159183,6.663683748270608
4.752750879847993,82.29586206658007,93.5921763872616,3.969815170742834,3,3,5,15.034939847916808,6.152814790244858
14.564326972237192,78.53891523344559,51.462364151727954,4.472025405048356,3,3,5,16.06004143915674,7.713995636343034
7.355662654385064,67.80483629489231,91.29083752823814,6.005943333606173,5,5,5,10.360161328092497,7.698699694287126
12.646116611871589,99.32576243964898,56.44349337367226,5.156794276964978,1,5,1,2.8064903638703,8.90583451823062
12.670594215217895,80.28874096784436,66.7559427129571,9.193919732144174,3,5,1,13.423149467593774,9.571142052366547
10.71549368149517,61.86133958679972,87.1754128145804,4.969634829058302,1,2,5,12.409475701039412,5.079904067105476
1.805795401088166,55.089123631020186,58.03799480241541,9.921580148233126,4,5,1,14.845063743981743,6.014857421785381
16.70604991178476,57.642956959216605,90.8983512059531,8.514249577450958,1,3,4,3.397620121014706,8.059184554814191
6.415601299434717,62.29788641922541,91.6067088978871,2.085105143573358,4,3,5,3.8995039980057844,6.295057406317393
3.7303702079970846,58.03406866297779,75.37338668804182,9.305952146439163,2,2,1,17.80819034438657,5.930346666898404
0.8155028310952783,59.32835120256529,50.31929358584168,1.163663978854761,2,2,2,14.999555969041417,3.163622797007872
11.817858863764837,64.25475843469235,64.35190665874563,8.174497084911916,5,5,5,18.16456977400646,7.290190967498044
13.55128723684565,58.66867976473774,80.84634591878711,3.806232934765801,3,4,5,15.174306423278415,7.263491024441284
0.33175657855712304,94.83827123132126,99.05930890137117,8.779743204450694,5,2,4,11.943106119806037,6.562127193226232
10.24186116598562,54.01168728308211,81.59067635083342,8.680566901074503,4,1,3,13.082654740557473,7.811758237077048
4.529915503958759,76.22556947851274,62.99017905320799,8.059254001176212,5,3,3,17.782558478800198,7.510575918608846
12.903455808188998,70.51984134948307,81.70028515498056,7.900304363070614,1,1,4,11.576135090238811,7.118915733560125
3.487328580099829,99.11893084543033,76.99926898579278,3.046791390980408,4,3,4,12.647826486567748,6.0768792971867365
13.81875476204932,55.60194510840262,88.99226975755718,0.8091928305125218,2,3,4,3.1295343200720116,8.121962542631984
7.734706926010748,69.89277995228709,55.34903194134792,4.029801787651614,3,2,3,9.478424402322055,6.141970979995169
18.73459977473469,98.47352166376845,88.05139512510141,1.7352451498650867,4,2,4,14.32794223916198,10.0
2.750418882919865,93.27535629469901,77.06332893380551,6.9495108890246176,4,1,1,5.418853966327308,7.099830571917263
6.82132702100517,90.85360354746399,98.14960019294973,3.4609972653778556,1,3,5,4.045083610490698,5.788479042742644
2.2694704248117814,62.895141352246995,67.0936083019343,9.756102008599148,3,1,5,6.276536164488311,4.3948910817805835
18.493872365571256,58.54437936950329,81.6310946566974,6.40972077345332,2,4,2,4.830012559856669,9.887831619771328
17.54678706761962,83.43216099622154,96.60140527550087,8.224805636343609,4,1,2,4.298252740727917,10.0
5.158832554303112,96.46879945637929,55.12548639953396,1.3252467274184843,4,5,5,8.49701685736174,6.377891020857371
13.19968092068358,77.83814465069649,96.86142436182256,8.620144822726225,1,1,1,18.15677027767068,8.508776520472509
16.344444004024318,78.580634473495,84.39428611504067,9.227571905133944,5,5,3,10.141192934774367,10.0
11.104016231989247,63.998954683014205,53.39185295525859,4.870619188189359,2,5,3,3.7584076163064606,7.256255186292948
10.59301156712013,88.47464665959684,65.04817834734081,6.062529377509774,3,5,1,1.5394333876174815,10.0
4.837045818009034,59.35218742787617,85.40860443226407,7.648098009029955,4,4,3,13.923122902758504,6.53002029833237
1.8620553561179842,66.18396182021218,53.36753007343859,1.7483862726041255,4,1,4,7.655975288727756,5.185526057931518
17.944315159066534,71.27182193082083,79.10852300881366,5.0256607646344245,2,1,5,16.436618931707187,5.854972877208391
18.008361143266608,75.38051893422275,67.29415284764784,3.986630277723131,5,4,5,13.190215372815404,9.885012772175353
12.66202914546536,62.12048662075401,81.04577588837385,1.4637399216224911,4,3,1,15.92482901082737,7.617871989738794
6.780595820974014,55.74184123696018,52.28710169062564,3.6753442229153146,2,2,3,5.438920788368975,4.795906257428869
6.984191492253218,80.53100212208163,93.57684030761882,0.6817230938549357,1,1,2,13.847178449221163,5.366524085066943
14.519113577404788,64.43152766201278,98.67444845886985,0.25811906949486985,5,2,2,5.281239693874376,10.0
17.942205199051543,79.06191107113061,98.44389276428458,1.3516628915482276,3,4,3,18.78136958900583,9.17630819084858
17.741728485302346,57.718135763710116,87.48259158714623,9.631151115891738,4,3,2,12.727485630667488,10.0
15.597510917152476,74.05700509274087,56.5043120065316,5.49529535895017,2,3,1,6.490236003506842,8.386783537808254
12.840632923085755,76.62947162757929,87.91315979645113,9.6582216115322,1,3,1,5.390237245845453,9.63695073626622
1.6827992999009767,52.591176841121346,51.229345822940076,4.32497878330132,3,4,3,3.81853170143287,4.527420618974437
3.2325742818922754,66.83021390969603,51.106177576449866,3.1181613308525957,2,5,2,13.892819177874555,5.189065973105038
17.971083770541586,56.72073384694871,66.18051095747705,5.061418628402441,2,5,1,4.374312259958546,9.737240095480514
12.128581193191799,53.168748523638385,74.43215952023328,4.3951168863291015,3,2,1,11.906065318549782,8.301241104174988
0.18394103233259296,99.49801161949726,88.52037089038966,1.0566468426174391,1,5,4,5.292700538507146,5.586232603429119
2.029430857320642,66.11769224873615,84.16476883032526,6.408263146902062,1,5,4,13.239378895877373,4.77479208858735
13.270035382161115,90.49372229273175,72.29513531883742,2.160381825095996,5,3,1,16.298794570810784,9.303387482374653
0.10123167692437374,62.732032738188195,63.68133331408329,6.195879548978295,4,3,3,15.560504862893064,4.36494734539646
3.216161028349973,84.07513611119646,99.85622500788556,6.502010923981533,3,2,5,15.217026618615634,4.798480339295407
10.974675787331723,88.01139299448432,71.30906511179865,1.520248531286481,3,1,5,3.7544481138450414,5.450423042943749
13.837903953853864,79.78193703039221,72.56935121648377,0.6134962711066816,3,2,1,1.7676989396903742,9.60794485475608
13.039225190052012,73.57880942750792,58.181191059583455,7.807615860684399,1,2,1,13.978976569747712,7.248695395939615
4.485386189211196,70.59204570736343,89.74047743749647,4.5980042376932015,4,4,1,7.366944275887026,7.756123695102451
14.243584426950717,67.44341332714977,84.68411128907442,0.5816379550547579,5,4,3,8.646924528066947,10.0
4.744981749936001,96.4764572123913,61.03848063943802,9.948663171697671,2,2,4,0.6229818558678213,6.027031689827691
6.5079939631853545,91.53097038938645,54.11905228079213,0.5778056099636664,2,2,1,5.191528985500984,6.0332772919721265
14.929828102360483,98.25134553332563,84.02496510373565,6.950352288585532,3,2,1,0.6735280774892805,10.0
12.992657980944294,56.21486117427724,82.72556071405677,9.836789252634135,4,5,2,17.583715452024954,8.827280171469242
16.98446820988356,86.54337376018222,63.662976349910466,2.391801042159256,1,4,3,4.867933664370609,8.783639097915938
13.152257846006867,96.91702284105189,97.54317811252051,1.4224936868719618,4,2,1,11.146743391460161,9.744519868965785
11.366172066709431,59.061653308283006,57.55289458904501,1.213849394224289,4,3,2,0.7795864132226082,7.693220421171141
1.8734953565618495,53.32481336833887,71.6167400521301,3.0327514756759557,1,3,5,13.33694782611316,2.2399292114850167
7.354316061188671,87.05603246450295,97.18079600837994,1.010458110106467,3,5,1,6.460546915081878,8.718783627735402
5.304047353634509,78.7236556589956,70.98636584630611,6.9216134169413195,4,5,1,17.958383739153316,8.04343154260101
4.8797928675816715,92.0914388379136,81.92629738320429,0.6229179813006269,2,1,2,17.762363778680715,5.035403394689177
19.460211095048912,56.988618831314476,69.87971989813971,5.094221281497897,1,1,3,6.505812367234956,7.577054278404927
7.861954493335208,89.76336559299452,63.7107601174335,9.966968538529768,5,1,1,18.019217913809356,8.387579338225143
17.840931103542268,60.08136600238723,99.19888239799141,8.139702695060189,3,5,5,19.923153469975578,8.973254932154482
12.622772519945258,58.18279714328523,70.46670031575215,6.152194382310109,1,5,1,16.508313282478962,7.715852808144484
15.896226070832968,58.21328989654965,94.70496018395673,3.062536207866117,5,5,5,16.897426955104578,8.737601289691241
10.052741862103842,90.72873601156911,61.49773029455431,6.238958362916385,5,3,4,4.980174722181799,9.142185706509915
11.538077692527182,83.25986103481,60.655235201254165,5.270414639116517,4,5,4,11.534047977155126,8.494173111959833
9.850353876377278,76.15327123845597,51.55670414422557,4.260833838903714,4,3,5,1.345118279347357,6.785224782643076
3.90485975596089,67.94152420617513,82.58334126879424,1.3071037674019947,4,1,3,1.8983587364333943,5.9741120391591584
14.449042305230106,93.86002704065541,68.42631718618806,8.866042152404667,1,1,1,19.97785224066581,8.047115035048769
5.615447248817116,69.62225537113177,93.21791249198185,4.497846488213225,1,1,1,6.532784988518219,5.013119945331446
0.4863193286290768,90.82997197357886,73.66049533457786,1.9462251182076507,3,2,4,14.963678240976927,4.436603842938924
12.909445918143357,71.95674542851091,98.40967139573608,3.677593508772896,4,2,5,16.13330106053633,7.005598466964267
3.542213588140979,68.84722147124538,59.27627578515606,4.1412975252892705,5,4,1,17.160465420144583,7.459815930013078
18.809171687058285,73.13398928348032,93.43115839778054,8.275378955668742,2,4,1,19.95256594804313,10.0
19.078571540051747,65.0688937082071,88.82984263958708,7.336143805614021,3,4,3,4.829929705137356,10.0
18.29728780440897,87.38046900881255,88.5460922322026,7.693048936413398,1,2,2,0.8070165371939941,9.680502656193507
7.4031740051088875,75.13601950462396,92.23916140584438,0.11031264428647214,3,2,4,8.22383035989172,6.084461694537209
0.30913233057734857,61.61063475734086,88.05119954714993,4.161539981797615,3,4,4,2.601613396578939,5.6778211949118145
18.566371251754507,94.97872866372842,81.31101608157077,4.813441516353237,3,4,2,0.4485177832411025,10.0
8.563682966346287,69.19456106866056,56.56224388411938,0.19192276823056686,3,5,1,7.208536542829722,7.311359351642444
19.333096380873393,77.17764305569943,51.6263089745626,2.598132087450342,2,4,3,15.67476502150473,8.984724830941275
19.272399541785056,95.32360554822735,96.04239239078434,7.60289823122135,4,5,3,11.323613824501418,10.0
17.060189109347203,81.21189979569961,80.8325157260369,1.3710970572899905,5,3,4,6.255559784207081,9.668011735539764
5.888977841391714,55.8449020354182,89.82686454880881,5.353101314525917,3,2,3,13.086840109854394,4.732366428137642
7.701954572038505,96.99160618067376,74.0761175756275,2.152018720172375,3,4,2,4.640363606176214,7.894931382901635
17.022733430337137,81.38540265357089,55.86540944811972,0.12120774643893273,3,2,1,0.2876289214417005,9.850972715568826
6.338440103125553,66.7452807328543,56.259289610127524,2.412014575995415,4,2,2,15.287067728728548,5.601485216420819
3.3898549337218498,56.96360363316936,84.27826436144858,9.758737549100537,1,2,5,12.474861697280183,3.688598881192461
